3344571	0	0	3	0	
3344978	0	1	0	0	
3345804	0	1	0	0	
3346736	0	1	0	2	
3347267	0	1	0	0	
3347851	0	1	0	0	
3348096	1	0	0	7	
3349283	2	0	0	0	
3350966	0	0	0	5	
3351156	1	2	15	0	
3351434	0	1	0	4	
3351682	1	0	0	0	
3352150	0	2	0	3	
3354063	2	0	0	0	
3354089	3	2	0	0	
3355161	0	0	0	30	
3356033	2	0	0	0	
3356558	0	0	0	5	
3356951	0	1	0	0	
3357206	2	1	0	0	
3357950	0	1	0	0	
3358138	0	0	0	3	
3358720	0	2	0	0	
3359105	0	0	0	14	
3359245	1	0	0	0	
3361253	1	1	0	0	
3362374	3	2	0	0	
3363156	0	0	7	0	
3363552	0	0	0	2	
3364877	0	0	0	1	
3366901	0	1	0	0	
3367294	0	2	3	0	
3368544	1	0	0	0	
3369016	0	0	9	0	
3369143	3	0	0	0	
3369664	0	0	0	4	
3370009	0	2	0	0	
3370403	0	3	0	0	
3371233	0	0	0	1	
3371445	0	1	0	0	
3372523	0	0	0	29	
3372979	0	1	0	0	
3378135	2	0	0	0	
3381605	0	1	0	0	
3382348	1	1	0	0	
3383263	0	0	0	2	
3385679	0	0	0	1	
3386649	0	2	0	0	
3389109	0	0	7	0	
3390578	0	1	0	0	
3391949	0	3	0	0	
3395341	0	2	0	0	
3399201	1	0	0	0	
3399754	0	0	0	6	
3403604	0	1	0	0	
3405509	1	0	0	0	
3405855	0	0	0	4	
3406650	0	2	0	6	
3407388	0	0	0	2	
3408096	0	0	0	4	
3408148	0	0	2	5	
3413042	0	0	0	2	
3413637	2	0	0	0	
3413933	1	0	3	0	
3414554	0	2	0	0	
3415791	0	1	0	0	
3417525	1	0	6	0	
3419893	0	0	26	0	
3423762	0	0	0	1	
3424090	0	1	0	0	
3426554	0	0	0	12	
3429292	0	2	0	0	
3430770	2	1	0	0	
3432050	0	0	0	1	
3433710	0	0	0	3	
3434951	2	0	0	0	
3438850	0	3	0	0	
3439926	0	0	0	1	
3440820	1	0	0	5	
3441705	0	0	0	5	
3441724	0	0	0	6	
3441852	0	3	0	11	
3442794	0	1	0	7	
3443377	0	0	1	0	
3443494	0	0	0	2	
3443667	0	2	0	0	
3445134	0	1	0	0	
3446749	0	1	3	0	
3450011	0	0	0	2	
3450498	0	0	0	6	
3450796	2	1	0	0	
3452410	0	1	0	0	
3452525	0	1	0	0	
3453238	0	1	0	0	
3453315	0	0	0	2	
3453884	2	0	0	0	
3456495	0	0	0	3	
3457060	0	0	1	0	
3457211	0	2	0	0	
3458055	1	0	0	0	
3459944	1	1	0	0	
3460199	1	0	0	5	
3460255	0	0	4	3	
3460844	1	1	0	0	
3466991	1	0	0	2	
3467583	1	0	0	0	
3467651	1	0	5	0	
3468006	0	0	0	5	
3468325	0	0	0	6	
3471190	2	0	0	0	
3471972	0	0	0	7	
3473099	1	0	0	0	
3474028	0	2	0	0	
3475909	0	1	0	3	
3481075	0	0	1	0	
3481293	0	0	1	0	
3481398	1	0	0	0	
3481943	0	1	0	0	
3483696	0	0	0	3	
3483871	0	0	0	1	
3487534	0	2	0	0	
3490420	0	3	0	0	
3492309	0	1	0	0	
3496010	0	0	21	0	
3498200	3	0	0	0	
3498568	0	3	0	0	
3499588	0	2	0	0	
3501976	2	0	0	0	
3505934	5	0	0	2	
3506520	0	3	0	0	
3511433	3	0	0	0	
3512142	0	2	0	0	
3512586	0	0	0	15	
3512987	0	0	14	0	
3513190	0	0	13	0	
3513507	1	0	0	0	
3514697	1	0	0	0	
3515321	0	0	0	7	
3522144	0	0	0	2	
3523194	2	0	0	2	
3524409	0	1	0	0	
3525896	0	0	0	1	
3526992	0	2	0	0	
3528576	1	0	0	0	
3530315	0	0	0	5	
3532582	0	0	1	0	
3533119	0	0	0	2	
3535003	0	0	0	4	
3535764	0	0	0	4	
3536587	0	1	0	0	
3537720	0	0	0	2	
3538388	2	0	0	1	
3538719	1	0	0	0	
3539212	0	2	0	0	
3540791	0	0	0	1	
3541757	0	1	0	0	
3543651	0	2	0	1	
3544951	0	3	0	2	
3546462	1	0	0	0	
3546692	1	0	0	0	
3548128	2	6	0	22	
3548443	2	0	0	0	
3548719	0	1	0	0	
3548874	1	2	0	0	
3549128	2	0	0	0	
3550307	1	1	0	26	
3550613	0	1	0	2	
3550664	2	2	11	9	
3550751	1	1	2	8	
3551214	3	2	8	0	
3551694	2	0	0	3	
3551764	0	1	4	0	
3552886	0	0	0	4	
3553313	1	0	0	0	
3554255	3	0	0	0	
3555183	2	0	0	0	
3556926	0	0	0	5	
3556950	0	0	0	4	
3557004	0	3	0	8	
3557645	0	2	0	0	
3558117	0	2	0	14	
3558926	1	3	0	0	
3559279	2	0	0	4	
3559865	0	0	0	1	
3560270	0	0	6	0	
3560461	0	0	0	3	
3560836	0	0	0	6	
3561531	0	0	0	1	
3562013	4	1	0	0	
3562686	2	0	0	0	
3563407	2	0	0	1	
3564406	2	0	0	3	
3565177	0	1	0	2	
3565392	1	0	0	0	
3567462	1	1	0	0	
3567926	1	0	0	0	
3570106	0	0	0	2	
3570434	1	0	0	0	
3570606	0	0	0	2	
3570993	1	0	0	0	
3571711	1	0	0	0	
3572924	0	1	0	0	
3574663	1	0	0	0	
3574770	1	0	0	0	
3575241	1	0	0	0	
3576119	2	0	0	12	
3577217	2	0	3	0	
3578016	1	2	0	0	
3578606	0	1	0	0	
3578752	1	0	0	0	
3579079	2	0	0	0	
3579515	1	0	3	0	
3579757	3	2	0	0	
3582340	2	0	0	0	
3583254	0	0	0	9	
3583754	0	1	0	0	
3584158	2	0	0	2	
3584864	3	0	0	0	
3586166	0	1	0	6	
3586689	1	0	0	1	
3588612	1	0	0	0	
3589194	0	0	2	0	
3589747	2	4	0	0	
3590807	1	0	0	1	
3591252	0	1	0	0	
3591566	6	0	0	2	
3591962	0	2	0	0	
3593386	4	0	0	0	
3594685	1	0	0	0	
3595569	0	2	0	0	
3596411	0	1	0	0	
3597658	0	1	0	0	
3597863	0	1	0	0	
3598798	0	0	0	2	
3601601	0	0	0	13	
3602050	0	2	0	0	
3603013	0	0	20	0	
3606155	0	0	0	4	
3607419	1	0	0	0	
3608792	0	0	0	2	
3609052	6	0	0	0	
3609706	1	0	0	0	
3611322	0	0	0	2	
3615102	0	1	0	0	
3615626	0	0	34	0	
3615715	0	1	0	0	
3616664	0	0	0	7	
3617411	1	0	0	8	
3619848	2	1	0	0	
3625872	0	1	0	0	
3628307	0	0	2	0	
3628801	1	0	0	0	
3631356	0	0	0	3	
3633177	0	0	0	2	
3633628	3	1	0	0	
3635144	0	1	0	0	
3637366	1	0	0	0	
3644151	0	0	0	4	
3644934	0	0	0	3	
3646925	0	0	0	3	
3647328	0	1	0	0	
3648176	0	0	3	0	
3648606	0	2	0	0	
3652627	0	1	0	0	
3653461	1	0	0	2	
3653871	1	2	0	0	
3654177	0	0	13	0	
3655634	2	0	0	0	
3658281	0	1	0	1	
3659369	3	0	0	0	
3661828	2	0	0	0	
3664922	0	1	0	0	
3666203	1	0	0	0	
3666658	2	0	0	0	
3669246	1	1	0	0	
3669424	0	0	3	0	
3670819	1	0	0	0	
3671701	2	1	0	0	
3672232	1	0	0	0	
3673417	0	0	0	4	
3678142	1	0	0	0	
3678958	1	0	0	0	
3680471	0	2	0	0	
3681650	1	0	0	0	
3683311	2	0	0	0	
3683367	1	0	0	0	
3683513	1	0	0	0	
3686568	0	0	0	13	
3688082	2	0	0	0	
3689554	0	0	0	6	
3692308	0	2	0	0	
3693541	0	1	0	0	
3694774	0	0	0	18	
3695324	0	1	0	0	
3695640	1	0	0	1	
3696890	0	1	0	2	
3698459	2	0	0	0	
3698538	2	0	0	0	
3698904	0	0	0	6	
3701267	0	0	0	5	
3702345	0	0	0	3	
3704833	0	1	0	0	
3705298	2	0	0	0	
3706211	1	0	0	0	
3708920	4	3	0	0	
3710331	3	2	0	1	
3714773	1	0	0	0	
3715187	1	0	0	0	
3716089	1	0	0	0	
3719332	0	1	0	0	
3719785	0	1	0	0	
3719897	1	0	0	0	
3720166	3	0	0	0	
3720741	0	0	0	14	
3721484	0	1	0	3	
3722517	3	0	1	0	
3723415	1	0	0	24	
3726639	0	0	0	1	
3729050	0	0	0	1	
3729561	2	0	0	0	
3729948	0	4	0	0	
3731473	0	2	0	0	
3733085	0	0	2	0	
3735354	0	0	0	3	
3735802	0	0	0	7	
3736191	1	0	0	0	
3737442	0	1	0	0	
3739873	0	0	0	5	
3741420	1	0	0	0	
3742083	0	0	0	2	
3744948	0	0	0	9	
3745393	0	0	0	3	
3748470	2	0	0	0	
3748616	2	0	0	0	
3750826	0	0	0	3	
3751624	0	0	0	3	
3752713	0	1	0	0	
3753849	0	1	0	1	
3755029	1	0	0	3	
3756722	2	0	0	0	
3760339	0	0	33	2	
3761256	0	1	0	0	
3761432	0	0	0	3	
3761818	0	2	0	0	
3762621	4	0	4	0	
3764025	2	0	0	0	
3765022	0	0	2	0	
3766559	1	0	0	0	
3768625	0	1	0	0	
3769662	1	0	0	0	
3771458	1	0	0	0	
3772402	1	0	0	0	
3772762	0	3	0	0	
3772999	0	1	0	0	
3774114	0	0	0	4	
3774810	1	0	0	0	
3774885	2	1	0	9	
3775896	0	0	0	22	
3779370	2	0	0	0	
3781973	5	0	0	0	
3782432	2	1	0	0	
3782858	2	0	0	0	
3784162	0	1	0	0	
3784657	3	0	0	0	
3785758	1	0	0	0	
3786955	2	0	0	0	
3790743	0	3	0	0	
3794889	2	0	0	0	
3795964	0	1	0	0	
3798243	1	0	0	0	
3798325	0	0	0	2	
3800934	0	1	0	0	
3802594	0	2	0	0	
3803969	0	0	0	1	
3805053	0	3	0	0	
3806038	0	1	0	9	
3806784	1	0	0	1	
3808887	1	0	0	13	
3813753	0	0	0	3	
3814907	2	0	0	2	
3814970	2	0	0	0	
3815761	0	0	3	0	
3815943	3	0	0	0	
3816587	1	0	0	0	
3816904	0	0	0	5	
3818150	0	0	0	3	
3819511	0	0	0	11	
3819913	4	0	0	0	
3821477	0	1	0	0	
3823431	0	1	0	0	
3824361	0	0	0	1	
3824849	0	3	0	0	
3826048	0	0	0	6	
3826574	1	1	0	6	
3827522	1	0	0	0	
3830174	0	0	0	5	
3830534	1	0	0	0	
3830579	1	0	0	0	
3832053	1	0	0	4	
3834488	0	0	0	5	
3835161	3	0	0	0	
3835998	2	2	0	0	
3837036	0	2	0	0	
3838224	1	0	0	0	
3838612	2	0	0	0	
3839074	1	0	0	0	
3841379	0	1	0	0	
3841759	0	0	0	15	
3843271	1	0	0	0	
3843889	2	0	0	0	
3843996	0	1	0	0	
3845093	1	2	0	0	
3845354	0	1	1	0	
3846938	0	1	0	3	
3847785	0	0	0	3	
3851450	2	0	0	0	
3852456	0	0	1	0	
3856739	0	0	0	6	
3857937	4	0	0	0	
3858834	1	0	9	0	
3859266	0	2	0	10	
3859845	0	1	0	9	
3860316	0	2	0	0	
3860791	2	4	0	0	
3862180	0	2	0	1	
3862385	2	0	0	0	
3862884	0	1	0	0	
3863253	0	1	0	0	
3863624	0	2	0	0	
3864251	0	2	3	0	
3865229	0	0	0	2	
3866062	2	3	0	0	
3866686	0	2	0	0	
3866901	1	0	0	6	
3867164	2	0	0	4	
3867784	3	1	0	23	
3869015	1	0	0	0	
3869340	0	4	0	0	
3871405	0	1	0	0	
3875372	0	3	0	0	
3875682	0	1	0	0	
3877622	0	0	0	3	
3879212	2	0	0	0	
3880227	0	0	0	7	
3880390	0	0	0	4	
3881098	0	0	0	4	
3881344	0	0	0	1	
3881393	0	0	0	2	
3882532	0	0	0	2	
3883230	1	0	0	0	
3883927	5	0	0	0	
3885168	0	0	11	0	
3886253	0	1	0	0	
3888006	2	0	0	0	
3888197	0	0	0	5	
3890782	0	0	1	0	
3891467	0	2	0	0	
3893624	0	0	0	4	
3893925	0	0	0	5	
3897603	1	0	0	0	
3898332	1	0	0	0	
3898460	2	0	0	0	
3899976	2	0	0	0	
3900555	1	0	0	0	
3900735	2	0	0	0	
3901390	0	2	3	0	
3901655	1	2	0	0	
3902566	0	2	0	0	
3905247	0	1	0	0	
3905803	0	2	0	0	
3907501	0	0	10	0	
3909551	0	0	0	3	
3909812	0	2	0	0	
3909976	0	0	0	1	
3910702	0	0	4	0	
3910822	0	0	0	9	
3911087	1	0	0	0	
3911956	0	2	0	1	
3912268	3	0	0	0	
3912446	2	0	0	0	
3912696	2	0	0	3	
3913350	0	1	0	0	
3915037	0	1	0	0	
3916262	2	1	4	1	
3920128	0	1	0	0	
3923275	1	0	0	0	
3923959	0	0	2	0	
3925456	1	0	0	0	
3925837	1	0	0	0	
3926350	1	0	0	0	
3928427	0	0	0	1	
3930721	1	0	0	0	
3931782	0	1	0	4	
3932191	0	2	4	0	
3933381	0	1	0	0	
3934302	0	2	0	0	
3934412	0	2	5	0	
3938900	0	1	0	7	
3939489	2	0	0	0	
3940858	0	0	0	2	
3942490	0	1	0	0	
3942766	1	0	0	0	
3943527	2	0	0	0	
3943951	0	1	0	2	
3948056	2	1	0	0	
3952616	0	2	0	0	
3953311	0	0	0	2	
3955207	0	2	0	0	
3955722	2	0	0	0	
3960334	0	0	0	2	
3961019	0	1	0	0	
3961212	2	0	0	0	
3961905	3	0	0	0	
3962337	0	1	0	0	
3962441	2	0	0	0	
3963145	0	4	0	0	
3965672	0	0	3	0	
3966248	0	0	0	2	
3966675	1	3	0	0	
3967963	1	0	0	0	
3968561	0	2	0	3	
3971088	2	0	0	3	
3971392	2	0	0	0	
3971481	0	1	0	0	
3971981	0	0	18	9	
3973239	1	0	0	0	
3973929	2	1	0	0	
3974407	2	0	0	0	
3975284	3	4	0	0	
3975762	2	0	0	2	
3976376	2	0	0	0	
3977474	0	0	0	4	
3977844	3	0	0	0	
3978383	1	0	0	5	
3979571	0	0	0	1	
3979924	0	2	0	0	
3980917	0	0	0	5	
3981673	3	0	0	0	
3981931	0	0	0	11	
3982364	2	0	0	0	
3982681	0	1	0	0	
3982873	2	0	0	0	
3983188	3	0	0	0	
3983308	9	2	0	0	
3984190	3	0	0	0	
3984422	0	0	0	3	
3984475	2	2	0	0	
3984839	0	2	2	1	
3985807	0	0	5	0	
3985871	0	0	0	10	
3986643	3	0	0	0	
3987272	0	1	0	0	
3987496	2	0	0	0	
3987707	0	0	0	13	
3988756	1	0	0	1	
3989658	0	0	0	11	
3990376	0	1	2	3	
3990668	0	3	0	3	
3991310	0	0	0	30	
3991699	1	1	3	0	
3993466	2	2	0	2	
3994936	0	0	0	5	
3995023	0	0	0	28	
3995129	1	6	0	0	
3996484	2	0	2	8	
3997059	0	1	0	0	
3997137	5	0	0	3	
3997671	1	2	6	6	
3998807	6	5	0	2	
3999413	1	1	0	0	
3999939	2	1	0	4	
4000416	1	1	0	0	
4001012	0	1	0	0	
4001079	0	1	0	0	
4001213	4	1	0	0	
4001356	0	6	0	2	
4001568	5	4	13	0	
4001795	0	0	0	2	
4001902	0	3	1	0	
4002086	0	0	9	0	
4002211	1	1	0	2	
4003929	0	2	0	0	
4005137	0	0	16	2	
4006284	2	1	0	0	
4007176	0	3	0	7	
4007534	0	0	9	0	
4008515	3	0	0	2	
4009450	0	5	0	5	
4010221	4	3	0	1	
4010475	4	1	0	8	
4010655	2	0	0	6	
4011002	0	1	0	0	
4011225	5	3	0	2	
4012200	2	1	0	4	
4014468	1	2	0	0	
4015038	1	0	4	4	
4015270	3	6	0	0	
4015498	0	3	0	0	
4015677	1	0	0	3	
4016101	2	0	0	0	
4016351	2	7	0	0	
4017214	3	4	0	18	
4017475	1	0	12	0	
4017893	4	4	0	4	
4018467	3	0	0	2	
4018543	5	2	0	5	
4018909	3	2	0	8	
4019301	0	3	0	3	
4019477	0	5	0	2	
4019644	0	4	0	7	
4019742	0	1	0	38	
4020017	2	1	3	9	
4020911	4	2	17	1	
4022382	2	0	0	0	
4023034	2	1	0	0	
4024406	1	0	0	0	
4024555	2	2	0	4	
4025790	2	2	0	0	
4026255	0	2	0	0	
4027115	7	7	0	4	
4027535	2	2	0	27	
4028530	0	0	0	10	
4029399	0	0	0	2	
4029525	0	2	0	0	
4030086	4	1	0	9	
4030617	0	0	0	2	
4032046	0	1	0	0	
4032483	2	1	5	0	
4033062	0	3	0	0	
4033178	3	0	0	4	
4033348	0	1	0	0	
4033660	0	1	0	0	
4033725	0	0	0	8	
4033760	3	8	5	0	
4034708	2	6	0	0	
4034870	5	4	0	5	
4035290	3	1	0	0	
4036228	0	2	0	0	
4036350	0	2	0	5	
4036965	0	1	0	0	
4037238	1	1	7	0	
4037386	0	0	0	5	
4037431	5	2	0	0	
4037730	4	0	0	0	
4038767	0	1	0	0	
4039284	4	3	0	0	
4039524	1	2	42	0	
4040428	2	0	0	3	
4040912	2	6	2	2	
4041546	4	3	2	0	
4042348	1	0	0	1	
4042511	1	0	0	0	
4042576	0	1	0	0	
4042755	0	0	0	8	
4043543	0	0	0	11	
4043611	1	4	0	0	
4043970	0	0	0	2	
4045342	0	1	0	0	
4045891	1	3	9	0	
4046243	1	0	0	0	
4047240	1	0	0	0	
4047469	3	2	2	15	
4048961	0	2	0	0	
4049162	3	2	0	0	
4050809	0	6	0	0	
4051792	0	4	0	1	
4052061	0	0	5	4	
4052191	2	0	1	4	
4052794	2	0	6	0	
4055220	0	0	0	4	
4055575	0	0	8	0	
4056290	1	2	0	0	
4056953	0	1	0	28	
4057244	1	1	0	0	
4057540	1	1	0	2	
4058681	1	0	0	9	
4058886	0	2	0	0	
4058926	0	2	0	0	
4059117	5	6	0	2	
4059702	0	2	0	5	
4059909	2	2	10	0	
4060424	2	4	8	3	
4061081	8	8	0	4	
4062059	1	5	4	0	
4062837	2	1	0	0	
4063044	0	0	0	1	
4063944	0	0	21	0	
4064342	2	0	0	0	
4064411	5	2	2	0	
4064626	0	1	0	1	
4064769	1	4	0	3	
4064969	2	4	0	0	
4065701	3	2	0	4	
4066540	0	1	0	5	
4066770	1	5	0	2	
4067652	4	0	3	21	
4067707	8	0	0	19	
4068520	1	0	4	2	
4069386	0	0	0	2	
4070000	0	0	0	6	
4070170	1	1	0	0	
4070455	4	2	0	0	
4071066	0	1	0	0	
4071405	2	1	0	0	
4072457	1	0	0	0	
4072603	1	2	0	7	
4072798	1	1	0	1	
4073589	0	1	5	0	
4074156	2	0	4	0	
4074515	9	2	0	3	
4075149	4	0	0	0	
4075787	2	0	0	3	
4076182	0	0	0	3	
4076375	3	0	0	2	
4077549	1	2	0	7	
4078458	1	2	0	0	
4078509	2	1	0	2	
4079349	1	2	0	8	
4079535	0	2	0	0	
4079647	2	4	0	0	
4080454	0	0	0	2	
4080774	1	0	0	7	
4081155	3	0	0	18	
4081905	2	4	0	0	
4082661	0	2	0	2	
4083158	3	1	0	3	
4084303	3	3	0	0	
4084961	4	4	0	0	
4086422	3	3	2	11	
4087275	3	1	0	6	
4087811	1	0	0	0	
4087990	0	2	0	0	
4088023	1	0	0	1	
4088393	1	1	1	0	
4088579	0	2	0	0	
4088807	2	0	0	0	
4089165	2	1	0	0	
4089238	2	0	0	2	
4089991	2	2	0	5	
4090786	4	1	0	0	
4091291	0	3	0	0	
4091910	2	0	0	4	
4092458	3	0	8	4	
4092694	2	0	0	0	
4092810	2	2	0	13	
4093193	2	0	0	12	
4093959	3	1	0	0	
4094542	0	1	0	0	
4095503	3	0	0	2	
